Review_ID,Order_ID,Review_Score,Review_Comment_Title_En,Review_Comment_Message_En,Review_Creation_Date,Review_Answer_Timestamp
006a7abc1ae9f90236994a79afdf4d7a,43cf2ad64d9ba181030a47b6a7cad49f,5,*****,NULL,"2024-06-21 00:00:00","2024-06-22 10:54:00"
006ab861db7e69ae84a134cffb180ec8,89a591b9a088299ff2b3938b877f3ea3,3,NULL,NULL,"2024-05-21 00:00:00","2024-05-25 21:37:00"
006aeabb2a1ff6d8074ecb4b56afd4d4,05095322e4f3619255e9450335966c33,1,NULL,"I want to cancel this order ","2024-03-25 00:00:00","2024-03-27 15:06:00"
006af8ffdd34df679ebece5cb8c2107d,6397600035456e8e57cbcf89cdf7268c,5,term,"It arrived ahead of schedule and in perfect condition","2024-05-16 00:00:00","2024-05-22 13:20:00"
006bcd01f85609bdf065fd6a2ca1b78c,9e1b7a7d17aa42da16ee605b5fee2e0a,5,NULL,NULL,"2023-02-04 00:00:00","2023-02-06 19:26:00"
006c4a3214f327318cf1553162ae0820,5f126df05a309c7dfe7ab136cb03ae08,2,"Disappointed a little",NULL,"2024-08-04 00:00:00","2024-08-11 18:53:00"
006d91c83696c3868dd24533c65ce0be,3e4c2286500a9d3194bd7d92434c8233,5,NULL,"Delivery ahead of schedule, everything perfect","2023-10-11 00:00:00","2023-10-14 04:46:00"
006fba9f0ca832cea00aab74b0a7e229,3c4e225b9b32cc19fcefee42082df53f,5,NULL,"great price and fast delivery","2023-11-04 00:00:00","2023-11-07 14:51:00"
007164267b6300ac1b4e1d470ca49d3f,721fa08ba1208bce0d5642af802d2586,3,"I recommend","I bought 2 1TB SSD hard drives, but only one unit has been delivered so far. Awaiting a response urgently.","2024-05-19 00:00:00","2024-05-24 19:33:00"
007212b1303d5f6b6207d9143e5a668b,bdf2232a3cc316d1649fc8faabec0f21,4,NULL,"Delivery on time, thank you.","2023-12-15 00:00:00","2023-12-15 19:36:00"
0072314e2872626d5532786931b6dfb6,5fbe345aed80ac57d0b62228823c9074,5,NULL,recommend,"2024-03-23 00:00:00","2024-03-24 18:12:00"
0072d7715e4bc93ad13b638dc5845468,e8e805e78f96e0ff9ba477f9cc5e3448,3,NULL,NULL,"2023-07-25 00:00:00","2023-07-27 23:30:00"
007317dd0626d2256d07fc90df6ee515,510c6acb378271d88724c354faf156e1,5,NULL,"Keyboard arrived and works on all devices, except the Macbook Pro, which was what I wanted. But ok. It was a risk I took. But the service was excellent and everything came as expected.","2023-10-17 00:00:00","2023-10-18 09:04:00"
0073ab5e971a35e8814d542798699fd6,93670a5c977fd8e687b42178388d9ce7,1,"The defective product","I did the installation as stated in the manual, but the device did not work.","2024-08-29 00:00:00","2024-08-31 22:23:00"
007412f8eb1f71856e2f7f09ff70e6d0,26b4d5acef7d1ea2ca51d3836df08d78,4,NULL,NULL,"2023-03-29 00:00:00","2023-03-30 02:32:00"
00746491b765e3f50289220ff155d161,777f09795a87e5598924d1f7090deeb1,5,"I recommend","Great store to shop, I recommend it.","2024-08-16 00:00:00","2024-08-17 12:09:00"
0075a2d9679333f94877be313684170b,7754339dd17ecab14c20d6c51a7dd0f7,5,NULL,"Product delivered before the time expected by the store. Congratulations!!","2024-03-09 00:00:00","2024-03-14 17:45:00"
00769f578dc2ecc5aa37e6a0269853d1,3c5b8e9f31061a7aeb8531216a18606d,5,NULL,NULL,"2024-01-06 00:00:00","2024-01-07 02:11:00"
007720477953c349cd48cef99e97aa50,b6700ed8b78e4b1cba7fbc83e0f5f831,5,NULL,NULL,"2024-05-17 00:00:00","2024-05-21 14:36:00"
0077b276212a11db4bb5d6084d6d9b8a,591eeea2a5c1e61b86b952cda475385a,4,NULL,"I received it within the deadline","2023-07-13 00:00:00","2023-07-17 10:36:00"
0077bd924a9e436de9b1bce12ef1da89,028ad19261e3ad3406ca689348755456,1,NULL,"I emailed the information that I received the wrong voltage and NOBODY GAVE ME A RETURN. I even sent a cell phone number but unfortunately the company did not respond.","2023-05-27 00:00:00","2023-06-03 21:19:00"
007827ce57f44dc17d4e98131a1aadab,9719859dcdccf74073e92a975dd3709f,4,NULL,NULL,"2023-12-31 00:00:00","2023-12-31 15:16:00"
00785f6c225c80f81403aa8439c9f592,4f6c9a6e90735ece5281f9ed8b5d9b10,5,NULL,NULL,"2024-07-01 00:00:00","2024-07-02 11:10:00"
00786b806d213665dc0d17cac3790d47,8ff6ab5092f178654b69b95482c18556,3,NULL,NULL,"2023-12-14 00:00:00","2023-12-16 21:10:00"
00796066fd362662aad56f248cd7a5fb,5b249d0d2a393d918ffae8d9de5dfb4c,5,NULL,"The product is great, super resistant and much more hygienic than others. I recommend it.","2023-09-26 00:00:00","2023-09-27 23:41:00"
00797ee982880d24ddfb309e2ea9697f,517edafccdb3fbe4164342a0f5ada0ca,5,NULL,"On the days of delivery there was no one to receive it, I received an email, I contacted a relative to pick it up.","2023-12-01 00:00:00","2023-12-01 19:29:00"
007982ab427af21f1e64e11cc484f512,b32f983236155d045dccb6dfe9d71dda,5,NULL,NULL,"2024-02-01 00:00:00","2024-02-05 13:06:00"
007a8d7e380cb76a212d7345a3efb393,22f82f4ddd82eaceedd37f1da79e4e91,5,NULL,"Everything came ok!!!","2024-03-21 00:00:00","2024-03-22 17:08:00"
007b539ed3ef2c5da19e7527069c89fe,9f882c1f904b7dd156572ada58d7a7ae,5,NULL,"I liked the product purchased, thank you.","2023-12-12 00:00:00","2023-12-14 23:05:00"
007b9a1a5048eea7367eeb4a73a84422,26bd0671edd018403939ee3037e81af4,4,NULL,"IT'S STILL EARLY TO SPEAK, BECAUSE MY SON HAS NOT USED THE PRODUCT YET...","2023-10-20 00:00:00","2023-10-20 22:02:00"
007c08c01178c42ff829560cc24dd0d6,d9064a51ed213dcd0cfe59a9039ec458,5,NULL,NULL,"2023-11-18 00:00:00","2023-11-19 03:56:00"
007ecc4a546b25f971d391a3bab383e2,ad7bbcbf26e12680c3f6a5f273235f11,5,NULL,NULL,"2023-04-11 00:00:00","2023-04-14 03:24:00"
007f155f02008dd28da584c210767024,2f5112688e80d5d79344cac900d6bd0b,1,"Divergent product","I received a different product, what is the effect of the exchange?","2024-07-28 00:00:00","2024-07-29 02:02:00"
007f3c8266a38d6a3ceba42e50e9b438,1d76e49bc59982b4110f8c084c0741f1,4,NULL,NULL,"2024-04-20 00:00:00","2024-04-20 18:51:00"
007fd1816d6eb150bab2cb6680d6b1ec,fb12e9f8e4aa61f0bce6b3afc7694dcf,4,NULL,"I still haven't received the goods! But as I need the product, I'm waiting for the problem to be resolved.","2023-12-19 00:00:00","2023-12-19 20:54:00"
007fee42d42072e93608eda979d9d49f,440b07cde0dc78d377c42d29845bcafd,5,NULL,NULL,"2023-04-18 00:00:00","2023-04-20 21:14:00"
00800678dcf28b0ea0caef2147b6945d,000aed2e25dbad2f9ddb70584c5a2ded,1,"product not delivered","I paid 80 reais for shipping, I want this product on my doorstep","2024-05-19 00:00:00","2024-05-22 10:52:00"
00804bc2fcd85fd0fa197d657dec9b4a,76f365ea86277e79c94d5fd3dbc1db80,5,NULL,NULL,"2023-04-01 00:00:00","2023-04-04 12:51:00"
008063d46c44de84c231bb4d2d17f677,a87ff224eacb96fb31136e921f9c322d,3,NULL,NULL,"2023-05-08 00:00:00","2023-05-10 17:16:00"
008102f274818290497850d0402f2091,44a95b47b4bdb74a2bb1b947e9070e2a,5,NULL,NULL,"2023-08-09 00:00:00","2023-08-09 23:32:00"
0081d3391cd87cd00c4cb1f68f7b9a39,61445239e59094f97a341dd87d896e91,4,NULL,"I received the product on time, but it was defective. I am awaiting instructions for return.","2024-02-21 00:00:00","2024-02-24 14:32:00"
008396ce4c9d08d5371b4cd708058b2a,0da2f53b590353e40a328c2d8c3dd010,3,NULL,"Quality lower than expected.","2024-08-24 00:00:00","2024-08-24 14:39:00"
0084d42c90ed006b38e8ec708e2221c9,05e94f64bd375a4fc88a39430e020d54,4,NULL,"Delivery on time, I recommend","2024-01-31 00:00:00","2024-01-31 22:15:00"
0084ee902f9a4e006a281b644b78cf29,e2329b38dc9971f2fb0f8247bbb641c2,1,NULL,NULL,"2023-12-17 00:00:00","2023-12-17 11:26:00"
008679f351b56eeff72bf293ece6405e,260ec445d18b2120c8ab6f87ecae2a1d,5,NULL,NULL,"2023-11-22 00:00:00","2023-11-25 00:56:00"
0086a7d3c253c87460e2e4af0858181b,8f6467bcaef44e076b48a04fa38557f3,5,NULL,NULL,"2023-10-08 00:00:00","2023-10-08 19:43:00"
0086c65b1941d7d37fcc683e0ecb2b5b,a6d06e627f72acfc190254c5b4757637,4,NULL,NULL,"2024-01-18 00:00:00","2024-01-22 10:51:00"
0087fdd6def7ba0a334c153e5c8b3d21,189ed3ed53bacad70ac9471176b0f26c,5,NULL,NULL,"2024-03-06 00:00:00","2024-03-12 17:23:00"
008813c8f4ff968ec5f376813fd2dd5c,b7a4a66ce73fd0c32b0e380f5134d977,4,NULL,"The Product is good, but there shouldn't be such large spaces in the holes, murine birds can cross them, although with difficulty. And that's why I didn't give it 5 stars.","2023-11-04 00:00:00","2023-11-06 23:16:00"
00883f7a4e42eea11b56115c48129ec1,23713e469663e0ccff987496dbdf6428,5,NULL,"I loved my curtain, it's a very good material, it arrived in perfect condition. Very correct color and model. I recommend it.","2023-11-14 00:00:00","2023-11-14 20:29:00"
008ab7d8d8fa13098921415586145d44,c92733cb35796facd3b47e5826ddc880,5,NULL,"I didn't receive it and it's another product from my purchases that they didn't deliver to me! I'm starting to get irritated and stressed by the absurd delay!! They should arrive on time if the post office can't handle it, exchange","2023-12-30 00:00:00","2023-12-30 20:13:00"
008adc6ee88554687065edf6f05dec9d,d9dc6fdb544c7b53af95f8dfdd3ed659,4,NULL,NULL,"2024-05-22 00:00:00","2024-05-29 10:36:00"
008b0e3fb1fd89e70d6ab16f491d1561,16155ce5a2e0a989c3a5a173972eae2f,5,NULL,"I can't evaluate it because I haven't received the product yet.","2023-06-21 00:00:00","2023-06-22 12:59:00"
008b177ab90d409d5c7a1c97344ef727,1f10d8242e602a2a444715754f739d95,5,NULL,NULL,"2024-05-18 00:00:00","2024-05-21 12:44:00"
008b4a2ae3b01bcc22806278e3c1efbb,a6885484f375e5b08eef9d9cac53af34,4,NULL,NULL,"2024-08-08 00:00:00","2024-08-08 23:03:00"
008c4d95478b3f7de4f381b655af7eb5,fd4c3a2912e854eedd463b329540da4b,3,NULL,NULL,"2023-11-23 00:00:00","2023-11-26 00:02:00"
008e316c8dcd8b1123dcb2d672e1d6b4,768e562205a3f907b620aa6f945f596c,5,NULL,NULL,"2024-07-24 00:00:00","2024-07-27 00:53:00"
008e5ba12d250222469aa178f05d75c6,4405dd1dbfa6260371541a45422c0840,5,NULL,NULL,"2023-09-02 00:00:00","2023-09-04 16:40:00"
008f36f10ce42f1c0deec68c98513a62,2263541189c89c889a7532e7f5766b77,5,NULL,excellent,"2023-12-12 00:00:00","2023-12-13 21:38:00"
008f8532ca3fc230af947ed64f4ca357,86d4161fe71f1209143ca255d8be20e4,5,NULL,"Product with excellent quality and finish. Super recommendable.","2024-08-07 00:00:00","2024-08-08 00:13:00"
00906040e1fa230cd447e0e2ab23221c,033dbd83c331548108afda89d5bc6b79,5,NULL,"Product arrived about 15 days ahead of schedule. (Which is great) Fast delivery. Super well packaged. ","2024-04-20 00:00:00","2024-04-20 16:21:00"
00909851caea0e981e44cea7a6ad9d65,6c28cf68e8389e5024135b3d33d8a987,5,NULL,NULL,"2024-05-22 00:00:00","2024-05-22 21:02:00"
0090df4745ad9291c59dce29d4277f6f,cf8152b6a51ad306ad09a2d253c8133c,5,Excellent,"I spent a lot","2024-08-25 00:00:00","2024-08-25 22:40:00"
0090eb2a29946f932f1f7af8cbbcf9c0,d65342a5836898c61a3ca324c2226927,5,NULL,"The product arrived ahead of schedule and in perfect condition. ","2023-10-30 00:00:00","2023-10-30 18:37:00"
00918e8841bcbd215deebac6d2026ace,caff85e7dc33e7dad852a50bb19bba72,5,NULL,NULL,"2023-09-23 00:00:00","2023-09-24 01:45:00"
00919459c85f9df70228a150eea86077,656deadecd45f4e75686a2ae1adaaac5,1,NULL,NULL,"2024-03-11 00:00:00","2024-03-11 13:56:00"
009253728dc80ecc5294cfc726fe6b8d,d79ade6e8f673b2bff8995540f1e468c,5,NULL,"I really liked it, it arrived before the stated deadline","2023-10-24 00:00:00","2023-10-25 18:24:00"
0092c1b8ef5e457b8183b7fd556a5755,26691a6d8902f95be91e566557db80aa,5,NULL,NULL,"2024-08-10 00:00:00","2024-08-13 18:50:00"
0092dd245e39e68edf00d255a14a4e76,2011ac5bff446ddc9bb1a099d497e634,5,"I recommend. ","The product is very good","2024-08-09 00:00:00","2024-08-10 12:15:00"
0094dde1b39ed6847a41b15204fd3cdd,9dc439a9d732ca991174a53f114c3cde,3,NULL,"product not yet delivered","2023-12-13 00:00:00","2023-12-14 16:59:00"
009621256e39358c2ed871796e9acf72,2771a9b2fefbbaee6eb0924c73b0b32e,5,NULL,NULL,"2023-09-02 00:00:00","2023-09-04 11:10:00"
009629d341a4c26a8d3554c146bf2471,6a5a302850fcda00dc96d742bcb810f2,1,NULL,NULL,"2024-04-11 00:00:00","2024-04-11 14:07:00"
009697e999d896dee6aeebff3ce01111,a6f396e6584d25c2b097d0dcd625f10f,3,NULL,NULL,"2024-06-13 00:00:00","2024-06-16 21:46:00"
00974af4ccaaac0b955024b0c617aa96,26f1a21b851baef4f3bb1ea83c9ba962,5,NULL,NULL,"2024-05-17 00:00:00","2024-05-20 11:26:00"
009769749327af83856bda2e6a2f4a01,2e3e34bd9284d4ff8e51142c7c70d144,5,NULL,NULL,"2023-09-30 00:00:00","2023-10-03 23:10:00"
0097f9e08a8802ed513b92a2b5d1b478,df03ec17d2389e8420325c36d385dd90,3,NULL,"The caution given by the indication is that I received the product missing an item (instruction manual), the power cord is not compatible with the hole in the device to charge it due to it being thicker than the fitting","2023-05-03 00:00:00","2023-05-04 12:39:00"
0098a1f240c3744c8b356396ad4da32d,01c391e962558d0793e8dd8f6bad0999,5,NULL,NULL,"2024-03-15 00:00:00","2024-03-15 18:11:00"
0099624e6431adc5664e9f93d2b4f4ae,a6d26cc151cf55506e5fa88970b09edf,5,NULL,NULL,"2024-01-12 00:00:00","2024-01-14 20:25:00"
009962a4d3aef65d5dcf73b20fc47a74,152f562c8516765cdd5f868c22f3c96a,5,NULL,NULL,"2024-06-26 00:00:00","2024-06-27 01:48:00"
0099a3b4ada774854b8a45c662cdab42,9d54b7013ee149b8457d484c63fc02ce,5,NULL,NULL,"2024-01-25 00:00:00","2024-01-27 15:49:00"
009a1ec432237fef0610be57ff72e3d7,990cdf0bc1fc7417e5b2a77f7ae81d2b,5,NULL,NULL,"2023-04-11 00:00:00","2023-04-12 01:07:00"
009a72fbf45dbdd5fdf1e833ebd88711,c8a713dcca463bb2802f76c94667b413,5,NULL,"As expected.","2024-07-29 00:00:00","2024-07-31 16:41:00"
009b723158deb0dc01f49a5c1d32fd3e,693868f7e2e4ec2b5d0f1f35daee6917,5,NULL,NULL,"2024-02-17 00:00:00","2024-02-18 02:11:00"
009bb24bdf3108161e42128ab4aaf529,ed8ea0a2a84f051dc83699eb389facb1,5,NULL,"So far I haven't received the order, I was going to give it as a gift and the birthday was yesterday. Very upset.","2024-08-01 00:00:00","2024-08-01 22:40:00"
009cfd7eae00f368bfeddd43d43dfce0,117c08edcd4cf5c43118fefa4e0dab79,3,"Deadline not met","There was a delay of 6 days in relation to what was reported and there was no update on the date.","2024-08-23 00:00:00","2024-08-24 09:24:00"
009dea9e56051ee3cff10452dfc1c348,99d9290d68f3a7252778d4cfda7cd872,5,NULL,NULL,"2023-10-21 00:00:00","2023-10-22 12:31:00"
009e1e07f15894783c3f86cc705ed5f6,2f126b65184ad1af3f36fcbf07ae078c,4,NULL,NULL,"2023-10-12 00:00:00","2023-10-12 15:30:00"
009e24bd86b93b700e4eb03f283ad4ba,587379acca182c8e157e4dc7c8923131,5,NULL,"A watch came with some burned out LEDs.","2023-09-03 00:00:00","2023-09-05 20:25:00"
009e6ceaf122665de561b5c2363f2da7,4391a26ed0c1a51aab108f63313c0b28,3,NULL,NULL,"2024-03-22 00:00:00","2024-03-22 21:15:00"
009eaaa60b1224518ad27ae49174a26f,f46d498479ef20f7cbe0d471d9ca0bcd,1,NULL,"The store is very good, the product arrived before the delivery date.","2023-07-23 00:00:00","2023-07-23 19:32:00"
009fcbc93fdf8a960f8c12125e732e1e,81ae37f8ac6c04f48ac5a71303729abe,5,NULL,NULL,"2023-03-29 00:00:00","2023-04-04 00:34:00"
009ff7761519d664046d0baabeda1985,e75a94d6e8bdba1aa2a9946c3837a636,4,NULL,"very boom","2023-09-15 00:00:00","2023-09-15 17:20:00"
00a0ad594cfe7b3c31259ba04e26402a,e8e5d972d73d38807a474519f2f23658,4,NULL,NULL,"2023-10-17 00:00:00","2023-10-18 14:35:00"
00a14f834ceade49b8a54fd92b96fe48,828999d80d891785ff88623835515884,3,NULL,NULL,"2024-08-19 00:00:00","2024-08-21 19:39:00"
00a1b1c8636bce2a676e93c203c1d585,78efa452393fd1c902416648db793ccf,4,NULL,"satisfied I recommend","2023-06-06 00:00:00","2023-06-08 12:44:00"
00a2984ee3d58903532e236c401214d0,6694b68ebe1f4dff3b22fbbfff33d80a,4,NULL,NULL,"2024-08-18 00:00:00","2024-08-18 11:04:00"
00a2c4edf64b5cc687171ce8d0fe3e4f,3953c29762c8e3546dfb140558084530,1,NULL,"I was not satisfied; false advertising because they said it was luminous and in fact IT IS NOT. Now what? I need it to be luminous at night, logical for applying insulin-type medicines, Vainia Lúcia","2023-11-01 00:00:00","2023-11-04 13:43:00"
00a2dbff4da7b810668a44b4fa11a8e7,91fbd38c414f6f3a3450d7e5aa6e10fa,5,NULL,NULL,"2023-10-24 00:00:00","2023-10-25 10:36:00"
00a3825bb383203a9bd5911d3195e826,178ad6d5050011f2f0e7b7e66d6f02c8,5,NULL,NULL,"2023-08-19 00:00:00","2023-08-21 11:11:00"
00a3a78bad2da7636220de70d61cf916,d349a57c214e76cb866e64ffc04c23f4,1,NULL,NULL,"2023-10-25 00:00:00","2023-10-26 01:31:00"
00a3cc84914eb20e5313dd5549d63194,aec4f3ce724b67ce527d67f7eb60a310,4,NULL,"The product unfortunately did not arrive...","2024-04-16 00:00:00","2024-04-18 21:43:00"
00a669ed129f7daf6d8a5cae27d12213,8861169e1fdf588ae812507b0cd3e2fb,5,NULL,NULL,"2023-04-01 00:00:00","2023-04-03 13:52:00"
00a6e28a3202a12ac80869c81acab826,8b4116b3c788f8fc49c7d5089ad2450d,5,NULL,NULL,"2024-02-01 00:00:00","2024-02-03 21:43:00"
00a8e89a4de0a43dad12cd7d0f8a5f18,7a0065369b3ed54a8561db3aaf29965d,5,NULL,NULL,"2024-08-18 00:00:00","2024-08-19 00:09:00"
00a94c6eefaf318ce0d3b56ce51b4d31,550c5a737f2d08a5e934958da8fb29bb,5,NULL,"Arrived at the right time","2024-01-27 00:00:00","2024-01-28 01:13:00"
00aa489df87cef7b985d0c3528fea10c,dc2c8a5df17efe1186987eb0433abfdc,4,NULL,NULL,"2023-03-17 00:00:00","2023-03-17 22:20:00"
00ab33683750affc49823388708a7874,6c7d13407c99a390f23be27465331575,5,NULL,"I bought it thinking it would be a simple material, but it's much better than I expected, it's worth it.","2024-03-30 00:00:00","2024-04-02 10:40:00"
00ab9283414ad15d26e14634996858e3,2a20173829ff5bd342163335865aa490,5,NULL,"I received the product well before the deadline","2024-01-20 00:00:00","2024-01-21 01:07:00"
00abc9afe95137e7e25b08d4317d736b,0928b1d58fe76f5a1e63be5a47ea6253,4,NULL,NULL,"2023-03-22 00:00:00","2023-03-24 16:11:00"
00abd193e17dddb6dfdeebdfb61a7a0a,139be8870b91e71fd70bb366305c8cde,5,NULL,NULL,"2023-05-23 00:00:00","2023-05-24 17:26:00"
00abed2e8c66d956327a71d094f2fb86,09e3a74fe474342885a70d1b2452c1e2,1,NULL,"I HAVE NOT RECEIVED THE PRODUCT YET AND IT IS PAST THE DELIVERY DATE","2023-10-06 00:00:00","2023-10-07 20:18:00"
00ac318012171fd4531b64991ab3a4bb,e70405e60d48ff7771de55e6b39a09da,5,NULL,NULL,"2023-11-04 00:00:00","2023-11-08 11:41:00"
00ad4fa44e835cb48027fb1dcae1e173,ee305cf301da8441d91ae8a06d8a9ecc,5,"Very satisfied!","Excellent key! I recommend! ","2024-05-18 00:00:00","2024-05-20 11:32:00"
00ad88f1cbd3ae4cfcca09d79b0ba355,e3433a7caf6767057e8df08f1ac6d457,1,NULL,NULL,"2023-02-13 00:00:00","2023-02-15 21:55:00"
00ade86efd368afef8262c9f818792e5,21f8398df3e0b6c3c2ba3efbebf46b3f,5,NULL,NULL,"2024-02-04 00:00:00","2024-02-04 22:02:00"
00ae1ad03ab0c16866de3eb878351238,5b8983a14e57e83fee3e9c9b6de5dc04,3,NULL,NULL,"2024-01-09 00:00:00","2024-01-09 22:29:00"
00ae447420891fde445ddcb9202f7541,cf63ae7deea63fed5306a81bae27e4f8,5,NULL,NULL,"2024-04-26 00:00:00","2024-04-26 21:53:00"
00ae483894e7aae7ee28b3e95ce3a30b,028cad58dbd393e348c73435f8192919,3,"recommend ","The image of the painting is perfect, just like the advertisement. However, I found the material not very resistant and there is no finish on the edges of the pieces. But it's beautiful!","2024-07-11 00:00:00","2024-07-12 16:13:00"
00aeab95e1f1ad380e8e5d431047e78a,4bb2ee0b9741faceac3deb03a2e53fa6,5,NULL,NULL,"2024-08-21 00:00:00","2024-08-22 00:39:00"
00b0203f5935237549c310eb2a35d600,043332e857863b02677c1e075e3cc0cf,4,NULL,"Product came as shown in the photo, came correctly and arrived before the deadline, I highly recommend it, I loved it","2023-11-22 00:00:00","2023-11-25 11:50:00"
00b0911a450d29be43bf741bb1250414,917738df2199692a3d9b6d85680a6595,2,NULL,"Shipping was very expensive. It wasn't worth it. Because I had to collect the goods at the post office.","2023-11-30 00:00:00","2023-11-30 10:56:00"
00b26d1f1d36ddbef475ae98a9ebe520,51cf34bf04cc3cbf0fddfb13c6245c43,5,NULL,NULL,"2024-03-16 00:00:00","2024-03-28 20:44:00"
00b3710466bc0bb874fe10a84018664d,168777f697d19208fbd441b4029e441a,4,NULL,good,"2024-06-03 00:00:00","2024-06-06 16:43:00"
00b375f51451c720388d13a6c0c70d2a,cde7e4455fa7083f7ab8c2d5eb0c8d12,5,NULL,Good,"2024-01-14 00:00:00","2024-01-14 18:15:00"
00b37729dcfc3d2c15f1808bbf9f1d5c,aff213550fc5337dae6c2409de97807e,5,NULL,NULL,"2024-01-27 00:00:00","2024-01-28 11:56:00"
00b385c367ca681c5800956f540f62b8,a01edf5b15e6c1a5cf9d9c975e23b7f9,5,Excellent,NULL,"2024-07-05 00:00:00","2024-07-06 06:14:00"
00b3ee000382f47544f379eca441014f,39f91df7a4dc89c3ad5fc7ebf794f3d4,5,NULL,NULL,"2024-06-21 00:00:00","2024-07-02 05:05:00"
00b49439147c80e6916759355791a8cf,03dbf3a42789c67ed5e2198f08d997dc,4,NULL,NULL,"2024-03-23 00:00:00","2024-03-27 14:33:00"
00b4a829d81531a94481000b1e0075bf,17e73283864f2c7bbdb6856a2b7bc13e,1,NULL,NULL,"2024-06-21 00:00:00","2024-06-26 00:38:00"
00b4ff93b872060dc0915bbaac9466e7,e86c9bfc5e5cce878c7d0c2419927cd7,1,NULL,"This time it was the post office's fault, they were late, it must have been their strike","2024-04-15 00:00:00","2024-04-20 03:43:00"
00b5576c6717a51718ff98963e6d4a60,dec8174d065c241bf96331b867fe47ad,5,NULL,"Quality product, delivered ahead of schedule ","2023-10-07 00:00:00","2023-10-08 05:47:00"
00b5634d8bcf2aa5ea3d93a7e4648a61,dbf4e3f97023c5490b058fba8b675191,5,NULL,NULL,"2024-05-03 00:00:00","2024-05-04 22:03:00"
00b6d2a442e4e49132990b557f2cf32f,fe6823abc970a4bad1c216e78e92dbe3,5,NULL,"Once again I buy from "lannister.com" partners and I don't receive the product, this is the THIRD partner in a row. Negligence from Lannister and its partners. In the ""free market"" this doesn't happen!!","2024-08-24 00:00:00","2024-08-26 01:56:00"
00b7de732878b20cce90a2372559c80b,783ead164482dd5df46e82d73ee73949,2,NULL,"I don't know if I recommend it. The product was marked on the website for a type of cell phone but when it arrived it did not fit the cell phone. ","2023-06-25 00:00:00","2023-06-25 20:25:00"
00b86cda8e6a6961f769b612f06683fd,b29f546b1ce275afb2a0c39f0ade6bcc,5,NULL,NULL,"2023-12-17 00:00:00","2023-12-18 04:50:00"
00b90674df5acad6d8881e411b95b37f,a67f04f0a3022835f86664a0070fe36e,5,NULL,NULL,"2023-07-27 00:00:00","2023-07-31 16:57:00"
00b9b0b72b5d7afdd8f231c7183be973,40b1be99be1654dadd7e49f038296ced,1,NULL,"I'm waiting for the product.","2023-12-20 00:00:00","2023-12-20 14:20:00"
00ba453b300ca746613ea9e8f313086e,754af8a169601b3ad5dc333db745b158,3,recommend,NULL,"2024-08-05 00:00:00","2024-08-06 08:15:00"
00bb0068af90763638ec6bb2d3da8370,2cf8310e7bc2b7b41f5179aab91407cc,1,NULL,NULL,"2023-05-17 00:00:00","2023-05-21 14:10:00"
00bcfc16c44b876f8f448123f55ccdb6,f90185ee34b0b34c876b408aa6a5686b,5,NULL,NULL,"2024-06-13 00:00:00","2024-06-13 21:52:00"
00bd944d680503fa282c3e83c45e7ffb,fbe1b2aeb4cba6d2bc309c735a062549,5,NULL,NULL,"2024-08-07 00:00:00","2024-08-09 18:38:00"
00be04add1d677945fed6320bb9198c8,dda1bffaed62982b5b1608c765989f75,5,NULL,NULL,"2024-05-01 00:00:00","2024-05-02 15:34:00"
00c112ddfc7c18606a77f49ca8e9567b,4989f24aefab3dbce57d00db89e58bf8,4,NULL,"Good product, delivered ahead of schedule","2023-12-16 00:00:00","2023-12-18 22:17:00"
00c154d3a079672aab23c0ab34032f00,118d73676619f09bd5da8c9cf463f384,5,Excellent,"Fast delivery.","2024-05-27 00:00:00","2024-05-29 03:24:00"
00c1620080b1637f7706288350499c07,f46fb218fda36639dc39aa3025679a2b,5,NULL,NULL,"2024-06-02 00:00:00","2024-06-02 23:49:00"
00c1dba4fb6e5e32c3f5c5e550d98a3e,0886b681f437971243d241ece6cf21d9,5,NULL,"I received both products, yes I recommend it to all of you, congratulations, a 10, thank you","2023-11-21 00:00:00","2023-11-21 16:24:00"
00c51987d04e5fec78bfb639d365a0ca,f996ee1563eca784e95ed1b6e3ff972c,3,NULL,NULL,"2024-02-04 00:00:00","2024-02-05 11:14:00"
00c74c234b9db092a34eaebc63817678,8455db911d020aad3cc78b9fad423695,3,NULL,NULL,"2024-02-07 00:00:00","2024-02-10 14:19:00"
00c81687a9b5c68b8d1ca2f6e8e6a94b,cad95e56b8bc5ed2c10ee964ba21ac96,5,NULL,NULL,"2024-02-18 00:00:00","2024-02-18 08:04:00"
00c84c916f10728922c6192ad21e498e,4cdbab26daf6a0dd8c5c0eb2acdd0e96,3,NULL,"The product was sent over a month ago, but it hasn't arrived yet and the store hasn't even given me an opinion. It may not be her fault but she could follow up and do something about it. ","2024-01-06 00:00:00","2024-01-06 12:37:00"
00c96cf39ea19ac6dec392d6b540e937,cefcc988df88b91e3c9825518535be06,3,NULL,NULL,"2023-10-03 00:00:00","2023-10-05 14:55:00"
00c9af676fa4c30c0ee4160d82e2d58a,05e2ab8de37670d9d0524473585092ec,4,NULL,NULL,"2023-12-06 00:00:00","2023-12-08 12:08:00"
00c9d626f7440d5d928d42c661635dc7,f77eb63e272ad822e11bbf97da9c0edd,5,NULL,NULL,"2024-06-26 00:00:00","2024-07-18 19:17:00"
