customer_id,Subscriber_ID,Subscribe_Date,First_Order_Date,Customer_Postal_Code,Customer_City,Customer_Country,Customer_Country_Code,Age,Gender
00e6cc9509687bc594c4cbe302bd2115,af575381e1a9712ced599c185ac3efb7,2023-01-19,2023-02-16,BE-2030,Antwerp,Belgium,BE,41,Female
00e6ef8a68edd7a3d2221bcf18656b7e,9294c7088c7a37baed4923945669de99,2024-05-28,2024-06-28,BE-1181,Uccle,Belgium,BE,30,Male
00e7c7983371f6e0c6ce890040d431db,a1a9bf49d51890f5f5db649034c7b59f,2024-01-23,2024-01-30,DE-10119,Berlin,Germany,DE,27,Female
00eb2bf26ade27447b6532561c6a402d,cc320e08bc9bc1b0a30e551d1de1e26d,2024-05-21,2024-06-03,DE-10178,Berlin,Germany,DE,37,Female
00eb46a6c173fdad0c058d8650deefd9,70c23e6d130c68a56e991f959da2b3b9,2023-06-16,2023-07-05,DE-10119,Berlin,Germany,DE,38,Male
00ec3ab027d83e9b77d525b2e6b823e7,0d36922553ab8b00e3d5acd0d1ea0abb,2023-05-11,2023-05-16,DE-10119,Berlin,Germany,DE,21,Male
00ed8dde25f27c50ed32e0c4f1f8e76e,0326cb53e00b3f47e00db8263b66b32c,2024-04-07,2024-05-16,AT-8020,Graz,Austria,AT,35,Female
00ee08bd4046a080a8ec38c5e0937372,5efe3bb2ff056a6a0f2370818502daed,2023-09-24,2023-10-15,FR-30000,Nîmes,France,FR,28,Female
00efb24cd00f8eda8e85e3c3e0f2eb66,927e342e5416289ef96f6097d6494235,2024-04-10,2024-04-15,DE-45128,Essen,Germany,DE,18,Male
00f31970034cf8ebd290529f7a97beb9,868e05a0868d46ae2b094037b66ae95d,2023-08-24,2023-08-27,FR-75003,Paris,France,FR,35,Female
00f394e6fc446865ac4097b6db69ef4a,ab1d731d10eee8bf32306f5452eb770f,2024-07-29,2024-08-01,FR-13083,Aix-en-Provence,France,FR,18,Female
00f4202fec304d8f984a33eddc630e0f,5f5c63b8be5d8accfec392c0c9e071eb,2024-03-13,2024-04-09,PT-1067,Lisbon,Portugal,PT,27,Male
00f5116a953fdf1b86dd0deb055c0e12,9f268d26a5ab9839702b621fbcda4f5f,2023-09-03,2023-09-04,FR-29210,Brest,France,FR,25,Male
00f58ffb9b2f2764032aca4e22330725,b1cf8d49a04154f58aa89edd28a8bca2,2023-10-19,2023-11-07,DE-10117,Berlin,Germany,DE,29,Male
00f6b2176ddb649359d064053de50c2e,76d6d5c43b1fc7066b46e93c1288ee2c,2023-05-24,2023-05-24,NL-5615,Eindhoven,Netherlands,NL,18,Female
00f73459a4d3be97ff307dc869da0aa9,f0e721656838e4d20a956242308007c7,2024-05-28,2024-05-28,DE-10119,Berlin,Germany,DE,49,Male
00f782305075b457bfe7fb38cf6562a5,78d7324240ce5b1c52e410a385319973,2023-07-28,2023-09-17,NO-0152,Oslo,Norway,NO,34,Female
00f8a4bbb515bfe8f84f9cfa45621250,b2bb87ebda9c0aad99e72716de580b63,2022-01-15,2023-07-11,BE-2040,Antwerp,Belgium,BE,29,Male
00fd9131670312e3292287415ee2e498,51fed7c5898cdadba813f39d26ee8979,2023-06-27,2023-07-03,DE-10119,Berlin,Germany,DE,46,Female
00ffbb23812bc76062322afd86d8cbf7,3ebb2a0fd558dba46f61dbaa6ecbda79,2023-08-14,2023-09-10,DE-70176,Stuttgart,Germany,DE,32,Male
010099752e4ca60e61c8a4a669ea9fe5,032cfb33364e07ebcafb4b8a92d7eec4,2024-02-20,2024-02-28,DE-33607,Bielefeld,Germany,DE,25,Male
01016b17e79a0a428384c6916b426aed,e47c583b91537b2dabc8c565a807b618,2024-01-02,2024-02-26,FR-31000,Toulouse,France,FR,45,Female
0101e1c05e39f58731e21081f3ea410a,c773ba7864061bda66e16cb2aeb7d8ac,2023-03-15,2024-03-09,FR-69002,Lyon,France,FR,20,Male
010583f85dd55d32a6db1068f58ca6f1,bd077a2aa972e28fd6c205b1a22a2c11,2023-09-14,2023-10-08,GR-10552,Athens,Greece,GR,50,Female
0105f165f3be4b229fcca1cba2349186,fb8fa768aa555a031e83ca4cad6cebb6,2024-02-08,2024-03-01,DE-70178,Stuttgart,Germany,DE,30,Male
010714eb89c36dd92fee08385cc1dd6b,f96903a2c83e6f2cf099643977f61ed2,2024-07-15,2024-07-19,NL-7512,Enschede,Netherlands,NL,51,Female
0107ed88ec010416e20cacf67d2c905c,84720447172b234e7504da52ee639435,2023-04-22,2023-05-08,AT-1040,Vienna,Austria,AT,45,Male
0108bac6b3f1f9f0fb88a1f0c0763919,ef186057977211d72b3d6b2e35096d48,2024-07-11,2024-08-08,NL-1013,Amsterdam,Netherlands,NL,66,Male
010ac941a52f7717d87471a7da831cd0,ed1e4450166afd6ca7af55f4c5019412,2023-02-15,2023-03-11,NL-5012,Tilburg,Netherlands,NL,40,Female
010dad3dab8189cba58ae1ca11b8cc09,e74fc8f58aa86705361306701351d1c4,2024-01-09,2024-01-11,DE-10179,Berlin,Germany,DE,31,Male
010e2bfece4b4e44fb7a6aa9c2b2b9d0,9a34b2d328419c7f3be3670caea7147c,2023-10-02,2023-12-13,DE-10179,Berlin,Germany,DE,61,Male
010ebb5ce5da9367a59959153f083968,5b7743d8f930a9dd5cfdb503aa8e31dc,2024-07-04,2024-07-20,DE-4129,Leipzig,Germany,DE,27,Female
010ff86be8e9b1a1ae1868dc64b05f21,f9a7da36a22b5ede9d2e39b5fc0458e5,2023-10-12,2023-10-17,TR-34360,Istanbul,Turkey,TR,43,Male
0111774394b7b2cd9651eedc6c791bd2,6ea23f0d3d79f7b1f6d168021b4f0987,2023-05-23,2023-07-29,CH-3003,Bern,Switzerland,CH,20,Female
01122215dd21ac872ae567ec4e351e01,4d285c90d3a4161d1bba6feed1072244,2024-03-17,2024-04-13,DE-10179,Berlin,Germany,DE,60,Female
01156d307fdee5870c27d63afb938bd9,e54bf1537a0fd448ebb99c14ab6d52bf,2024-06-26,2024-07-09,DE-50672,Cologne,Germany,DE,34,Male
0115fdf642d451174def967bd1d55350,99463c65dc4f7d011709ce9966da32f4,2023-10-20,2023-10-31,NL-3014,Rotterdam,Netherlands,NL,44,Male
0116b6f7b023ad7b078ead9dc8f68897,c0bd980ed45dcbc2aa102ce56a1bddf0,2024-02-07,2024-03-05,NL-6513,Nijmegen,Netherlands,NL,60,Male
0117fcfe90f5c0df487c5eb4ae067aff,547815ef9a8d4503278645b8d39c2a87,2024-07-18,2024-07-25,SE-20050,Malmö,Sweden,SE,46,Male
011aa301cac8da4d01db88c3180a4058,e44110c2ff342e5bbda6c2224d94bbe6,2023-04-29,2023-05-05,DE-10179,Berlin,Germany,DE,38,Male
011caa1d64812e93260454d6e311f330,c5799e9491cef7d6fb8ba352e09f0f37,2024-08-17,2024-08-17,NL-1012,Amsterdam,Netherlands,NL,22,Female
011d2f8468c1be17b9c493a916e31a56,ebdbd2fe116eaf3f128c7bdc3c1317e1,2024-01-09,2024-02-06,FR-13005,Marseille,France,FR,27,Female
011ec289931a2dddb4a0e40191748b3c,5ea08622fea6aab9f58925930cfa7edf,2024-02-17,2024-02-28,DE-10117,Berlin,Germany,DE,37,Male
011fc4ea8b9a1e857358c71da7dcf852,8c8014185acf983b2beedb0048cf2eff,2023-10-22,2023-11-09,FR-75015,Paris,France,FR,50,Female
01206a881130146c337962e714f06d66,40594794ab94ef383504b759584bcb0a,2023-06-20,2023-07-12,DE-4103,Leipzig,Germany,DE,44,Male
012087f1c663428b54e53b0f69e700db,dccde35aac11d5e4c5e88479cda1284b,2023-05-08,2023-06-04,DE-44791,Bochum,Germany,DE,47,Male
01208d73b8f2d0e10347aae1242a12fa,ad5db7237bf82b05272008e7ff2ce225,2023-01-18,2023-06-09,PL-00-003,Warsaw,Poland,PL,54,Female
01231f8b1b36a9da85f695b48c2f18b2,5ef8bd6f12f2d06de7b39c5b913876da,2022-04-05,2024-02-28,IT-89121,"Reggio Calabria",Italy,IT,33,Male
012413f25e1a3f143b2001198e916594,99251d77284980383662133057fe855b,2023-10-16,2023-11-03,DE-30167,Hanover,Germany,DE,58,Male
0124a56e33d9d3da6b8340d2153f60a5,a055c63f6e34861892f05da20782859e,2022-11-05,2024-04-27,NL-9712,Groningen,Netherlands,NL,51,Male
0125bee4b30f40607261d06f47b0f38d,a4bfe05c0977b521c31704c8aa540c39,2023-08-30,2023-09-20,DE-10115,Berlin,Germany,DE,36,Male
0125ed303758dc1d7e4d99b000f88768,725e7189b1c60964a244d43ef0b83d29,2022-11-22,2023-11-17,DE-47059,Duisburg,Germany,DE,30,Male
0126adf5308223f7cba2e84f97ac0d9b,d2bdde0a0acca76c25b5501424289355,2023-12-14,2024-01-09,FR-59000,Lille,France,FR,55,Male
01271eb2284947f2e2abbe53fa15730a,0934600022d7017b02d95ef574d80d02,2023-05-09,2023-06-17,DE-47059,Duisburg,Germany,DE,29,Male
01287ad2456ffbd365f2e955dbbcebc7,27d873fe972585d1c6feb87449bf91bc,2023-07-08,2023-09-11,FR-75015,Paris,France,FR,61,Female
01288d72df4b2a4fb61182da4113ceab,5b93d204e1d3130dd6ede5da588c0bcb,2023-12-17,2024-02-18,ES-28003,Madrid,Spain,ES,62,Male
01295bcfd2311c7b510c4c697f82b6be,081db5695359e3bcd5b781ff97dd60b4,2023-08-26,2023-09-17,FR-75002,Paris,France,FR,31,Male
0129ed0b91663e92e982965f3a6245f6,74ec77145a467b1a96152aac1c3ab137,2023-07-06,2024-07-24,FR-75015,Paris,France,FR,24,Male
012b69962ffef2be728865fe6a90359c,86b0aa3acd7e8f7427c8915780f5cd27,2023-12-17,2024-02-05,SE-10029,Stockholm,Sweden,SE,39,Male
0130ec6b73b4f7fb58e4a4a78774b47b,2050d9b9721b1e61a6110666d2b2a2a8,2024-01-24,2024-02-06,FR-75015,Paris,France,FR,26,Female
0131193f8b1b149f85f1326ac337effb,3052fa07cdb3c836b158402ea4ee6fb8,2023-06-28,2023-07-09,DE-10119,Berlin,Germany,DE,53,Male
01311c3c93d566f9b8991cd06a0d33ee,50f604697bed2e78f1fef7eeac8362b8,2023-12-22,2024-01-26,DE-10178,Berlin,Germany,DE,40,Male
01311fef2cb7553344ac33c95e196db1,d49e0879143741c88dcef7eaee470554,2024-01-09,2024-01-24,FR-44000,Nantes,France,FR,30,Female
0137aedb5fd652186dbf05e49d78db59,ccab3a81489119980484135893a540fd,2024-07-16,2024-07-19,NL-1012,Amsterdam,Netherlands,NL,47,Male
01389f4d25fdacc049ce7dfe96c259e3,2e0c25db86332e0bc2f391c885747c3c,2023-09-27,2023-11-25,FR-67000,Strasbourg,France,FR,49,Male
0138bea323fc76e6968c0fa28a35d9e8,513d16da25fe4a05a17d556b9a62e2ae,2022-05-16,2024-06-28,DE-60311,Frankfurt,Germany,DE,53,Female
0139721501e0a6fe8f79253f6794ab2d,1925cc188b54d035fcdcf391546a675f,2023-11-29,2023-11-30,DE-1109,Dresden,Germany,DE,56,Male
013b46f9a2576623a655fd9469b7c583,7ee7b51e84d754f7a627c51c473d670c,2023-12-28,2024-01-12,DE-40215,Düsseldorf,Germany,DE,45,Female
013bdb994a9c8f09fde3f5f543e698ad,ba425b1bf6cab11cc601255a30cd3bdd,2023-08-20,2023-09-01,FI-2150,Espoo,Finland,FI,34,Female
013c39ad671a385ad47e7d108dc6517b,9e72470a3139f0c9b6ea5d48a0007423,2023-12-09,2023-12-28,FR-21400,Dijon,France,FR,34,Male
013e49bb711629177d848e409b7566c5,a4ec2e3d635afbd7f5e420bda0b15861,2023-04-15,2024-01-30,DE-10119,Berlin,Germany,DE,32,Male
01414201d70bd508e1eee33ff67d2453,51006dd5d7be37e9f51110da07c3e7bc,2024-02-03,2024-02-22,DE-4105,Leipzig,Germany,DE,69,Female
01415cfeb907d8ce0e17075b4c097fe9,c2154b6ca788852f644e6f56dc7abbe9,2022-09-25,2022-10-09,DE-10117,Berlin,Germany,DE,56,Female
0142bd3182ef8b08ecc4182dfd4ef811,6308a12ac077366a81ce871c6b5c7f78,2024-06-01,2024-06-27,RS-11050,Belgrade,Serbia,RS,24,Male
0145c94f89448a156864199db4c3b826,021f9b70becbc032905f24f7e6c2d7d7,2023-06-07,2023-06-08,FR-42100,Saint-Étienne,France,FR,42,Female
014693f265c4f52b8c1aa9eb8cd197d5,6b8c64a9320a51ad29012e5fbb9628ab,2024-04-18,2024-04-30,DE-10115,Berlin,Germany,DE,23,Female
0146c236b4c942e0ed107444e8a90463,564feb90710b4f84399f931fa97ea704,2023-03-30,2023-04-03,CH-9003,"St. Gallen",Switzerland,CH,36,Male
014734aef2673760779034c8f95ca598,41a8eb13e0e31ada950291a25019d3a7,2024-03-04,2024-03-05,DE-20144,Hamburg,Germany,DE,33,Female
0148eb6c4d23d56432bc3431ee6a5bee,4b87a5d6550afe5245114fa21bfa4d74,2024-06-13,2024-06-16,DE-68165,Mannheim,Germany,DE,18,Female
014a61237c010a8f59e966e34101520f,39851e747ed812dd9ce65dc9b3d6a00f,2022-03-23,2023-12-12,CZ-77900,Olomouc,Czechia,CZ,33,Female
014a9fe1063cfc79c804affbe855a70f,a31135408270af483420121a53765a94,2023-11-21,2023-12-29,DE-20097,Hamburg,Germany,DE,25,Male
014cb897286d70935bfa3c8eac776b76,e1967ba1b15b23a95519bf8cf882530a,2024-05-03,2024-05-14,NL-2013,Haarlem,Netherlands,NL,57,Male
014ea662e1cd7ed36b3c44a9539bb34a,9973fd5d5b3f112fd146bd9c640e7690,2023-07-30,2023-09-04,FR-75005,Paris,France,FR,48,Male
014f3e3c0e2ca31a15e844bdf3a25cfb,eb1c13ad2fe7d3fbfacb2343a5351b5f,2024-04-15,2024-08-03,FR-44100,Nantes,France,FR,48,Female
014f4ea4b3ed7aaf2db2f8acb6d96e75,5220aec10c2ca305aba8f9c3d7e8b5a3,2024-02-01,2024-03-24,DE-48151,Münster,Germany,DE,29,Female
01514a0b29d64250fc301b3413aa0ba3,af329b8b816bc8de251c365f45c848af,2024-07-15,2024-07-21,AT-8010,Graz,Austria,AT,43,Male
0153b54842840a90cf35a8cd645c6732,339f58f9d7a6a777891869a46af5be25,2023-11-21,2023-12-12,AT-8030,Graz,Austria,AT,31,Male
0154fa29866c388925f1cb6a76f41368,6ce74b4f138091ed0725662a2a5a49ab,2023-12-31,2024-01-15,GB-W1,London,"United Kingdom",GB,29,Female
01551ab70b4a96a82ff74e3fdf027837,24309b7b0b9526c167f5b54c302dde7a,2023-11-22,2023-11-24,BE-9000,Ghent,Belgium,BE,36,Male
0155478730861c69019d0a41d9bc98f6,d12bace10e873f0f8c045c9f1b2ebffb,2024-03-19,2024-04-09,CH-4004,Basel,Switzerland,CH,20,Male
01570eff130cb5aeca5e6ddc6c14a6ae,bdf598132b2804c8fa2d548155059d0a,2023-10-04,2023-10-05,NL-1011,Amsterdam,Netherlands,NL,42,Male
0157cb863b4453c43468f3825dccdf9d,7dc30b655870459930b7c7960205d283,2023-06-11,2023-06-28,BE-2018,Antwerp,Belgium,BE,67,Female
015895fd0bf723100a64b0ead7c69cd6,ebbe2f9f5abdaaaaad1d0999207e9362,2023-11-27,2023-12-04,DE-20095,Hamburg,Germany,DE,33,Female
01592d05fdd8a6deb7716ed80a0d18a1,ba0c4da87f8b5170876eb429fde7613d,2023-10-07,2023-11-29,DE-50670,Cologne,Germany,DE,63,Male
015bf7d488097b3b632e5b19f1c7621a,a4c52e5db22de71bff4d45444508f3f5,2023-10-24,2023-11-21,DE-24111,Kiel,Germany,DE,19,Female
015c3378ca571c1468e2be925e4dd502,bb38036d665e6ced7fe3cd7192f89b6b,2024-01-13,2024-01-16,NL-6815,Arnhem,Netherlands,NL,23,Female
015c5e6d8c584992072dd7b69f2fad3e,baad97a77fafd04f72a7f874dd67b37e,2023-04-20,2023-05-02,DE-10117,Berlin,Germany,DE,50,Male
015c9c9ba7524dcb69a8a6d2f383db8c,51855c3f2ea880a51f27afc4b49f660a,2023-09-10,2023-09-27,DE-70178,Stuttgart,Germany,DE,56,Male
015d22bc2ece484d2ec7a18dca4bfd66,33e70bd20cd3b69d8291b372cf022ea2,2024-03-03,2024-03-12,PL-00-004,Warsaw,Poland,PL,30,Female
015f98a7155c15075a5f77a37a8205ed,d2e995b81ab48e84663e3d04383cb3f1,2024-06-20,2024-06-27,IT-00121,Rome,Italy,IT,34,Female
016187b76ffe3a8b7709732077de2fc2,49a46a9ac7e72f7ce9e2a6007f4d33e4,2023-07-28,2023-09-13,NL-1012,Amsterdam,Netherlands,NL,42,Male
016199ad9f839e5d3e578fbdeb6f227b,f52326b181b36e2a37b8a0419b4d7f54,2024-08-12,2024-08-13,FR-75015,Paris,France,FR,28,Male
01621ab81b760e6e48e8eb3a300c77bf,7cc783df9242724b3978ad4c65051413,2024-06-01,2024-06-09,DE-10115,Berlin,Germany,DE,41,Female
0162379b4069e08e04a6631bc3e9f4e7,61e89797032f79e1fee1c00caf924fd3,2024-02-16,2024-03-16,NL-2512,"The Hague (Den Haag)",Netherlands,NL,33,Male
01627a580ab45fa2f81561f3a7bb1d93,e0b2ba129cb12758796556b90d86cb21,2024-04-05,2024-04-29,NL-5014,Tilburg,Netherlands,NL,18,Male
0163303a840691e9f9378d1e41f4849a,2db30afa2e791f20edcaf11c2522572d,2024-06-22,2024-07-07,PT-1049,Lisbon,Portugal,PT,40,Female
0166c4ebd26a021fe864a0b91761f50f,c3e6117687010fa03915fb7f58a03648,2022-04-14,2024-05-12,DE-40210,Düsseldorf,Germany,DE,29,Male
016784346c1119828280815c2c6dda98,db6dba0ae8da3602079c244f669fdab2,2023-12-16,2023-12-17,DE-53117,Bonn,Germany,DE,41,Female
01678728396c1d107b1da8e70cd63423,8db2896e35e735bdc1b49059eb94f606,2024-04-09,2024-04-18,FR-31200,Toulouse,France,FR,46,Male
016976e1a8808cdefd68c7080e3899fe,78d728237c4821f25508b773d2dc1dfb,2024-02-06,2024-03-02,DE-10117,Berlin,Germany,DE,34,Male
016a3b5b3185854fc7d9ac763c825494,0f6c3f9062923296b68c21ff8bdf6b59,2023-07-18,2023-08-12,DE-50672,Cologne,Germany,DE,47,Male
016b15d60fe523cbfb8bda340e0cd769,6565bec16e94ea6cf4486738d50c99a0,2024-04-23,2024-05-30,DE-10179,Berlin,Germany,DE,42,Female
016c54a71587052826a1ce53c8c6b1d5,d06b22dca368b029778978fe80ffec43,2024-02-05,2024-02-06,DE-20146,Hamburg,Germany,DE,56,Male
016c933a6a74ad49e6e1858462a7ae4d,c0e225d0df8cb735da2039aa8a6f4cd5,2024-04-03,2024-04-14,DE-9119,Chemnitz,Germany,DE,25,Male
016e3f83ffd18b9394a289a5897ba461,141d57aadf94984e72de1bd1cc87c8ab,2023-02-20,2023-02-28,DE-10179,Berlin,Germany,DE,30,Female
01726eb77399165550482a7037fb6a1d,f8bf0d2eba6b6a3ddf735928f70922d6,2023-11-11,2023-11-25,FR-75002,Paris,France,FR,30,Female
0172748409ef8a6fcba0660cda36f38c,f561632522774ab728bb93f8f3ab5e61,2023-06-01,2023-06-06,CH-8003,Zurich,Switzerland,CH,62,Male
017395cf7b4c0be4fa72650f0a8184ed,10e49a12540465d3141f898aeee0a6b4,2023-02-05,2023-02-21,IT-90121,Palermo,Italy,IT,25,Male
01752e42e854180a9dac35cd803f4e33,88b3be89ab356e8203963d19312d5660,2023-11-05,2023-12-07,GB-L1,Liverpool,"United Kingdom",GB,49,Female
01755c16c986d88fa552ba8d7da81876,6ddc1326692756ab6c0ab86345bf37e0,2024-07-20,2024-07-26,RS-11040,Belgrade,Serbia,RS,43,Female
0176dd91cb1143804dd30b2f4968b23a,a3fb9034662b9eaa79ed63a94b03a48b,2024-01-01,2024-01-26,NL-1015,Amsterdam,Netherlands,NL,26,Male
017af68734338e58b5925665038650ed,523e25fb475e982925556f0a363e7891,2023-03-01,2023-03-16,FR-75003,Paris,France,FR,31,Male
017ffa5794b42a3527159bc0aff69a62,7cb652b87791e9b3d5f7385fef432b63,2023-04-10,2023-05-02,AT-9050,"Klagenfurt am Wörthersee",Austria,AT,35,Male
0184a596785fae3af62eb04f7c4221f4,7cf6ad5293836d05e22afaa6accf18bc,2024-05-18,2024-05-18,NL-1015,Amsterdam,Netherlands,NL,64,Male
018546fb1415356fd93cbd77a4338124,eb1dab35f5ba80585bfcd98655da9bbc,2024-03-02,2024-03-17,ES-28002,Madrid,Spain,ES,34,Female
01866d949d55c81c28d255114948b72b,7ce5c1a457d7d23a2fca222d8f3d37e3,2024-03-25,2024-04-17,DE-10115,Berlin,Germany,DE,36,Female
01870df5434a15efdf52f02d895d3931,9aa566e69c1e42fa9a801abcd8a2993e,2023-12-06,2023-12-25,PT-2710,Sintra,Portugal,PT,26,Female
0187f8ae367bdb9efa1bb10c65145b61,fdef3417d316c5b0a55584ce06e96448,2023-01-05,2023-11-15,FR-44200,Nantes,France,FR,26,Female
01885ec83523a343957047b0c6fa830a,fbc80b4ae95e3dcd2cbb507ac84c1b99,2023-08-21,2023-10-26,FR-13005,Marseille,France,FR,55,Male
018bda31a2c6bf06aaa67fc91f63942d,2b5ffb4c42d26e466ad575ecce365aa2,2023-02-18,2023-03-13,FR-75005,Paris,France,FR,23,Female
018c66db66454034193517ab79423f70,afcf95b63cc76b26655dd5caaba3f2b4,2023-06-17,2023-07-15,DE-44135,Dortmund,Germany,DE,23,Female
018c9981e6704cf8fff79db3332a12f7,ff01a1330fa29f94b4d69e4259f6f3e2,2024-01-17,2024-02-14,FR-35300,Rennes,France,FR,40,Female
018d655fe703cb7b56ee34f117429789,1dfbe9b49e39fd37c822347870ad76c9,2024-02-07,2024-03-19,DE-40212,Düsseldorf,Germany,DE,25,Female
018dd62c0671714cdcb377ee17e2110b,50d2c24c89002a405af197bbc03852a8,2023-12-09,2024-02-15,DE-50667,Cologne,Germany,DE,40,Male
018ffb868962388b3ac93b203a8dcbe0,a00921a9052e43763c4a7f1a7dbd7f18,2023-07-10,2023-08-04,CH-4002,Basel,Switzerland,CH,21,Male
0191e09197e54ad2690c3abd44723c7c,1c9c388b08a7e68a20cff3c7b7f2afe4,2023-10-13,2023-12-06,DE-10117,Berlin,Germany,DE,40,Male
0193e732775076a20ff2fa6fed46513e,f3de50f48e26b4ae2b1ae6d0e27e1629,2022-02-28,2023-03-23,BE-6020,Charleroi,Belgium,BE,18,Female
01945b2f58c2f472fb2a5a582f8042c0,2d3a722643ff7f24e3e70952238d0746,2023-12-25,2023-12-31,BE-1081,Sint-Jans-Molenbeek,Belgium,BE,49,Male
01950e4d4d0f0f8561e721ad5c8b0f9a,9de756cc22c1ff1352e519c5e8ea206e,2023-01-20,2023-02-09,NL-3012,Rotterdam,Netherlands,NL,40,Male
01961d1b276640f460e6061e7f28873f,60dce986762313a6e0b5d1ff0ecde379,2023-01-10,2023-02-04,DE-10179,Berlin,Germany,DE,39,Female
019689350fe9ec51d6d9fcd76119e2fa,ea17179ea9cc9d0c8e4294504b6339ea,2024-06-21,2024-06-24,DE-50670,Cologne,Germany,DE,33,Male
01973489089879f533dd627cad53e7e2,c9ad7084604c389cbcb85ba60d8a157c,2024-04-19,2024-04-28,DE-45879,Gelsenkirchen,Germany,DE,66,Male
0199164bec886c94218205248559d7b6,90b1c133c701d73bea3f50a1d78730ec,2024-02-21,2024-02-27,DE-76133,Karlsruhe,Germany,DE,43,Male
01993877990b2565abd4e3d741c45b79,9e6890852705a77f9e1ad72395131f27,2023-07-10,2023-07-27,NL-1012,Amsterdam,Netherlands,NL,48,Male
019a09b9518cccb899cde6033ca0af68,6ecbce93c4d87e35407f2ae34725e341,2024-01-21,2024-02-12,CZ-70040,Ostrava,Czechia,CZ,39,Male
019b7076acf0ef17a372c02e8b170cb4,1077150be9a3addfe85f0b44a1497c89,2023-04-24,2023-05-08,DE-20097,Hamburg,Germany,DE,36,Male
019f5bb93ed18dd059051c3f81abe394,e374cc2cc1cb40c3dd3bc070a13665f0,2024-03-12,2024-03-27,DE-50674,Cologne,Germany,DE,42,Female
01a14c29b06fa1ecdcfdc1b0afae799c,ecc6e5e96fe666e11c6a983d667121b3,2023-04-08,2023-04-16,CZ-10100,Prague,Czechia,CZ,26,Female
01a1579cd07b292799675eeef1e9561c,8d6097a076567b93aead8d628a814b2f,2023-10-28,2023-11-24,NL-2013,Haarlem,Netherlands,NL,56,Male
01a29eb8e6d484de55f3d2a9d6b7bcbe,f79825029e2a25c3196ee34f87068317,2024-06-15,2024-07-11,BE-5001,Namur,Belgium,BE,62,Male
01a4594fa7dbf53d2569e57173df6895,8d4e7986a8ba9809d1cafdc9e879dc6c,2024-03-30,2024-04-13,DE-44143,Dortmund,Germany,DE,28,Female
01a56495d1c8bcf831311f5ad7f126a1,5733152cb1f37713b8dbe91142bcf91b,2024-01-24,2024-01-28,DE-50667,Cologne,Germany,DE,55,Male
01a666b8081772ddb748b5aaf9dc8bea,8fe6dfa23d20bc3fffcb67004c992d72,2024-02-22,2024-03-22,DE-20095,Hamburg,Germany,DE,32,Male
01a672f8689f3c466770ff1883deabe5,6e2fa574b5d96d05551f67cff12f7a54,2024-08-02,2024-08-16,DE-10179,Berlin,Germany,DE,27,Female
01a7b4df1b55e01c05863134a5e587be,ebb8eccdc37e9f5778467582ad9a78c9,2024-04-28,2024-05-18,DE-10119,Berlin,Germany,DE,42,Female
01a9cf1ab208a3ce5a4cbf6d5877bf49,c7472ec1990469475b1461047092f5e5,2024-03-16,2024-03-30,DE-45887,Gelsenkirchen,Germany,DE,37,Female
01a9e6a66ed15bb3c5b3d9abc2e046a4,2fd8de3e5ca34f5108d291d666c1ba58,2024-07-12,2024-08-07,CH-3001,Bern,Switzerland,CH,36,Male
01abb8df2f71f7d6e087c28c6c0a8f39,d2607f7f7e7ccba8843abeaa3e5dbee8,2023-11-21,2024-01-26,GR-10552,Athens,Greece,GR,34,Female
01aed44f9b372a8b9a40201cf7c155a3,023626329895d11d199a1bf57dcbc546,2024-06-09,2024-07-31,AT-1030,Vienna,Austria,AT,67,Female
01aef689891025af290bbdc4788d87da,1f8b38300bb7bf1d1e94ce980a02b550,2024-07-22,2024-07-30,DE-60311,Frankfurt,Germany,DE,30,Male
01af5e81cb5ee5e0864941d3aa58fb0c,3aff962425ee4ca6274c99ed69730320,2024-02-03,2024-03-02,DE-10115,Berlin,Germany,DE,25,Male
01b29f87009aab9f829369f51478168e,33985e3a0d3a60bb7202e818fc6cadb7,2023-12-15,2023-12-19,AT-1010,Vienna,Austria,AT,43,Female
01b2ab1c903b4ecd0442a3ce48d89caa,b20060de6cb6e49f4fbcf32a9effb25b,2023-04-25,2023-05-23,DE-80339,Munich,Germany,DE,29,Male
01b44b1e958a6a9d32db09ea5a1e77b0,12d8a9a629f690057612d933db48b895,2023-03-29,2023-04-20,BE-3503,Hasselt,Belgium,BE,52,Male
01b4d8edfd68874d23092c8fcb6a4edb,2cacd7fae2b96034c23ea93b5996cb17,2024-06-15,2024-06-15,FR-75005,Paris,France,FR,33,Male
01b6593aa123cea222a7b4c18c3e6961,e9063e00898d88b25add862974ee6e20,2023-03-26,2023-04-22,SI-1303,Ljubljana,Slovenia,SI,48,Female
01b783aa8c0944d07d43b8e2039867e5,69adede4ae3342d2f37dce509635c95c,2023-05-14,2024-03-01,TR-34742,Istanbul,Turkey,TR,43,Female
01b7e319fb16f60c28e387d29cd80c38,c029b1b7cd441ce9c808ccf6897fcff0,2024-02-21,2024-03-12,DE-10119,Berlin,Germany,DE,23,Male
01b8c0cf86a1a5e8653ccfddcf906862,55b73a9973efbb5b662d96896b06f82c,2022-09-17,2024-07-16,BE-2030,Antwerp,Belgium,BE,36,Female
01bb4e5dc779fa3f09a2c2cdf9561f7a,17154f5ffcd58c8389049f763e2c01c9,2023-04-08,2023-11-27,FR-75003,Paris,France,FR,58,Male
